CMDLINE python main.py play --agents deepql --train 1 --n-rounds 50000 --no-gui --scenario coin-heaven
MEM 1.718750 1694942588.8709
MEM 15.015625 1694942588.9735
MEM 17.078125 1694942589.0827
MEM 17.593750 1694942589.1923
MEM 18.449219 1694942589.3016
MEM 19.628906 1694942589.4103
MEM 26.437500 1694942589.5196
MEM 28.917969 1694942589.6285
MEM 35.207031 1694942589.7377
MEM 39.695312 1694942589.8480
MEM 39.718750 1694942589.9589
MEM 42.816406 1694942590.0692
